mfg_part_num,raw_part_desc,canonical_brand,brand_code,canonical_manufacturer,manufacturer_code,brand_resolution_status,brand_resolution_source,classpath,product_title,invoice_description,mobile_description,long_description,attributes,brand_info,mpn_confidence,lov_stats,traceability,validation,overall_confidence,needs_human_review,review_required,primary_review_reason,review_reasons
S3794,S3794 7W Incan Med 27K,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S3794 7 W Incandescent Medium,7 W INCANDESCENT 7W,"Satco, S3794, 7 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S3794, 7 W",{'Wattage': '7 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S3794', 'part_desc': 'S3794 7W Incan Med 27K', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S3794', 'expanded_acronyms_desc': '7W Incandescent Medium 27K', 'uom_normalized_desc': '7 W Incandescent Medium 27 K'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '7 W', 'normalized_value': '7 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S3795,S3795 7W Incan Med 27K,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S3795 7 W Incandescent Medium,7 W INCANDESCENT 7W,"Satco, S3795, 7 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S3795, 7 W",{'Wattage': '7 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S3795', 'part_desc': 'S3795 7W Incan Med 27K', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S3795', 'expanded_acronyms_desc': '7W Incandescent Medium 27K', 'uom_normalized_desc': '7 W Incandescent Medium 27 K'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '7 W', 'normalized_value': '7 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S4726,S4726 7W Incan Cand 27K 4pk,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S4726 7 W Incandescent Candelabra 4 pc,7 W INCANDESCENT 7W 4PC,"Satco, S4726, 7 W, 4 pc, Industrial Grade, Commercial Quality","Satco®, Model S4726, 7 W, 4 pc","{'Wattage': '7 W', 'Package_Quantity': '4 pc'}","{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S4726', 'part_desc': 'S4726 7W Incan Cand 27K 4pk', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S4726', 'expanded_acronyms_desc': '7W Incandescent Candelabra 27K 4pk', 'uom_normalized_desc': '7 W Incandescent Candelabra 27 K 4pk'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '7 W', 'normalized_value': '7 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}, {'attribute': 'Package_Quantity', 'raw_value': '4 pc', 'normalized_value': '4 pc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
S11429,S11429 60W Led Bulb 27K,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Lighting Fixture,Satco® S11429 Lighting Fixture 60 W,LIGHTING FIXTURE 60W,"Satco, Lighting Fixture, S11429, 60 W, Industrial Grade, Commercial Quality","Satco®, Lighting Fixture, Model S11429, 60 W","{'Item_Type': 'Lighting Fixture', 'Wattage': '60 W'}","{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 1, 'lov_compliance_rate': 0.0}","{'raw_input': {'mfg_part_num': 'S11429', 'part_desc': 'S11429 60W Led Bulb 27K', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S11429', 'expanded_acronyms_desc': '60W Led Bulb 27K', 'uom_normalized_desc': '60 W Led Bulb 27 K'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Lighting Fixture', 'normalized_value': 'Lighting Fixture', 'lov_status': 'LOV_UNMAPPED', 'source': 'raw_input_passthrough'}, {'attribute': 'Wattage', 'raw_value': '60 W', 'normalized_value': '60 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
S21354,S21354 8W Led T9 Med 27k,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S21354 8 W Led T9,8 W LED 8W,"Satco, S21354, 8 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S21354, 8 W",{'Wattage': '8 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S21354', 'part_desc': 'S21354 8W Led T9 Med 27k', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'S21354', 'expanded_acronyms_desc': '8W Led T9 Medium 27k', 'uom_normalized_desc': '8 W Led T9 Medium 27 K'}, 'brand_resolution': {'input_brand': 'Satco Prod Inc (5573)', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '8 W', 'normalized_value': '8 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S21363,S21363 8W Led Edison ST19 27K,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S21363 8 W Led Edison,8 W LED 8W,"Satco, S21363, 8 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S21363, 8 W",{'Wattage': '8 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S21363', 'part_desc': 'S21363 8W Led Edison ST19 27K', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'S21363', 'expanded_acronyms_desc': '8W Led Edison ST19 27K', 'uom_normalized_desc': '8 W Led Edison ST19 27 K'}, 'brand_resolution': {'input_brand': 'Satco Prod Inc (5573)', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '8 W', 'normalized_value': '8 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S11445,S11445 12W Led Med 30k Motion,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S11445 12 W Led Medium,12 W LED 12W,"Satco, S11445, 12 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S11445, 12 W",{'Wattage': '12 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S11445', 'part_desc': 'S11445 12W Led Med 30k Motion', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'S11445', 'expanded_acronyms_desc': '12W Led Medium 30k Motion', 'uom_normalized_desc': '12 W Led Medium 30 K Motion'}, 'brand_resolution': {'input_brand': 'Satco Prod Inc (5573)', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '12 W', 'normalized_value': '12 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
567313,567313 50W Led MR16 30K 3pk,Philips®,PHIL,Signify North America Corp,5831,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Philips® 567313 50 W Led MR16 3 pc,50 W LED 50W 3PC,"Philips, 567313, 50 W, 3 pc, Industrial Grade, Commercial Quality","Philips®, Model 567313, 50 W, 3 pc","{'Wattage': '50 W', 'Package_Quantity': '3 pc'}","{'canonical_brand': 'Philips®', 'brand_code': 'PHIL', 'canonical_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '567313', 'part_desc': '567313 50W Led MR16 30K 3pk', 'part_manuf': 'Phillips Lighting (5831)', 'active_brand_input': 'Philips'}, 'transformations': {'extracted_mpn': '567313', 'expanded_acronyms_desc': '50W Led MR16 30K 3pk', 'uom_normalized_desc': '50 W Led MR16 30 K 3pk'}, 'brand_resolution': {'input_brand': 'Philips', 'resolved_brand': 'Philips®', 'brand_code': 'PHIL', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '50 W', 'normalized_value': '50 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}, {'attribute': 'Package_Quantity', 'raw_value': '3 pc', 'normalized_value': '3 pc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
586875,586875 60W Led Multi CCT 4pk,Philips®,PHIL,Signify North America Corp,5831,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Philips® 586875 60 W Led Multi 4 pc,60 W LED 60W 4PC,"Philips, 586875, 60 W, 4 pc, Industrial Grade, Commercial Quality","Philips®, Model 586875, 60 W, 4 pc","{'Wattage': '60 W', 'Package_Quantity': '4 pc'}","{'canonical_brand': 'Philips®', 'brand_code': 'PHIL', 'canonical_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '586875', 'part_desc': '586875 60W Led Multi CCT 4pk', 'part_manuf': 'Phillips Lighting (5831)', 'active_brand_input': 'Philips'}, 'transformations': {'extracted_mpn': '586875', 'expanded_acronyms_desc': '60W Led Multi Correlated Color Temperature 4pk', 'uom_normalized_desc': '60 W Led Multi Correlated Color Temperature 4pk'}, 'brand_resolution': {'input_brand': 'Philips', 'resolved_brand': 'Philips®', 'brand_code': 'PHIL', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '60 W', 'normalized_value': '60 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}, {'attribute': 'Package_Quantity', 'raw_value': '4 pc', 'normalized_value': '4 pc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
576355,576355 60/100/150 Led Med 50k,Philips®,PHIL,Signify North America Corp,5831,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Philips® 576355 60/100/150 Led Medium 50 60/100/150 W,60/100/150 LED MEDIUM 60/100/150W,"Philips, 576355, 60/100/150 W, Industrial Grade, Commercial Quality","Philips®, Model 576355, 60/100/150 W",{'Wattage': '60/100/150 W'},"{'canonical_brand': 'Philips®', 'brand_code': 'PHIL', 'canonical_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '576355', 'part_desc': '576355 60/100/150 Led Med 50k', 'part_manuf': 'Phillips Lighting (5831)', 'active_brand_input': 'Philips'}, 'transformations': {'extracted_mpn': '576355', 'expanded_acronyms_desc': '60/100/150 Led Medium 50k', 'uom_normalized_desc': '60/100/150 Led Medium 50 K'}, 'brand_resolution': {'input_brand': 'Philips', 'resolved_brand': 'Philips®', 'brand_code': 'PHIL', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '60/100/150 W', 'normalized_value': '60/100/150 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
