MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.frigidaire.com/product/KDTS624SBE,,,,,,,Industrial Supplies,Equipment & Hardware,Dishwasher,,KDTS624SBE,KDTS624SBE Dishwasher BO Display Only,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,KDTS624SBE,,Dishwasher,"FRIGIDAIRE, Dishwasher, KDTS624SBE, Black Oxide, Industrial Grade",DISHWASHER,FRIGIDAIRE® KDTS624SBE Dishwasher Black Oxide,"FRIGIDAIRE®, Dishwasher, Model KDTS624SBE, Black Oxide","Dishwasher, KDTS624SBE","FRIGIDAIRE®, Dishwasher, Model KDTS624SBE, Black Oxide",,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Item Type,Dishwasher,,Finish Color,Black Oxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_KDTS624SBE.jpg,,,,,,,,,FRIGIDAIRE_KDTS624SBE_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.v&vappliancepartsinc.com/product/D519127,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,D519127,D519127 Heater Kit,,,,V & V Appliance Parts Inc (VVAPP),V & V Appliance Parts Inc (VVAPP),V & V Appliance Parts Inc,,D519127,,Industrial Equipment,"V & V Appliance Parts Inc, D519127, Industrial Grade, Commercial Quality",HEATER KIT,V & V Appliance Parts Inc D519127 Heater Kit,"V & V Appliance Parts Inc, Model D519127, Kit",D519127,"V & V Appliance Parts Inc, Model D519127, Kit",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Configuration,Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_&_V_APPLIANCE_PARTS_INC_D519127.jpg,,,,,,,,,V_&_V_APPLIANCE_PARTS_INC_D519127_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DF7004WE,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DF7004WE,DF7004WE Speed Queen Elect Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DF7004WE,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DF7004WE, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DF7004WE Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model DF7004WE, White","Laundry Appliance, DF7004WE","FRIGIDAIRE®, Laundry Appliance, Model DF7004WE, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DF7004WE.jpg,,,,,,,,,FRIGIDAIRE_DF7004WE_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DR7004BE,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DR7004BE,DR7004BE SQ Elect Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DR7004BE,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DR7004BE, Black, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DR7004BE Laundry Appliance Black,"FRIGIDAIRE®, Laundry Appliance, Model DR7004BE, Black","Laundry Appliance, DR7004BE","FRIGIDAIRE®, Laundry Appliance, Model DR7004BE, Black",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DR7004BE.jpg,,,,,,,,,FRIGIDAIRE_DR7004BE_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DV2000WE,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DV2000WE,DV2000WE SQ Elect Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DV2000WE,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DV2000WE, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DV2000WE Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model DV2000WE, White","Laundry Appliance, DV2000WE","FRIGIDAIRE®, Laundry Appliance, Model DV2000WE, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DV2000WE.jpg,,,,,,,,,FRIGIDAIRE_DV2000WE_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DC5004WE,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DC5004WE,DC5004WE SQ Elect Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DC5004WE,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DC5004WE, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DC5004WE Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model DC5004WE, White","Laundry Appliance, DC5004WE","FRIGIDAIRE®, Laundry Appliance, Model DC5004WE, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DC5004WE.jpg,,,,,,,,,FRIGIDAIRE_DC5004WE_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DC5004BE,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DC5004BE,DC5004BE SQ Elect Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DC5004BE,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DC5004BE, Black, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DC5004BE Laundry Appliance Black,"FRIGIDAIRE®, Laundry Appliance, Model DC5004BE, Black","Laundry Appliance, DC5004BE","FRIGIDAIRE®, Laundry Appliance, Model DC5004BE, Black",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DC5004BE.jpg,,,,,,,,,FRIGIDAIRE_DC5004BE_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/WKE100HWA,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,WKE100HWA,WKE100HWA LG Laundry Center Wh - Display,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,WKE100HWA,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, WKE100HWA, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® WKE100HWA Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model WKE100HWA, White","Laundry Appliance, WKE100HWA","FRIGIDAIRE®, Laundry Appliance, Model WKE100HWA, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_WKE100HWA.jpg,,,,,,,,,FRIGIDAIRE_WKE100HWA_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/FF7011WN,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,FF7011WN,FF7011WN Speed Queen Washer Wh,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,FF7011WN,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, FF7011WN, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® FF7011WN Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model FF7011WN, White","Laundry Appliance, FF7011WN","FRIGIDAIRE®, Laundry Appliance, Model FF7011WN, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_FF7011WN.jpg,,,,,,,,,FRIGIDAIRE_FF7011WN_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/PTD70GBPTDG,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,PTD70GBPTDG,PTD70GBPTDG GE Gas Dryer DG,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,PTD70GBPTDG,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, PTD70GBPTDG, Dark Gray, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® PTD70GBPTDG Laundry Appliance Dark Gray,"FRIGIDAIRE®, Laundry Appliance, Model PTD70GBPTDG, Dark Gray","Laundry Appliance, PTD70GBPTDG","FRIGIDAIRE®, Laundry Appliance, Model PTD70GBPTDG, Dark Gray",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,Dark Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_PTD70GBPTDG.jpg,,,,,,,,,FRIGIDAIRE_PTD70GBPTDG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/PTD70GBSTWS,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,PTD70GBSTWS,PTD70GBSTWS GE Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,PTD70GBSTWS,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, PTD70GBSTWS, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® PTD70GBSTWS Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model PTD70GBSTWS, White","Laundry Appliance, PTD70GBSTWS","FRIGIDAIRE®, Laundry Appliance, Model PTD70GBSTWS, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_PTD70GBSTWS.jpg,,,,,,,,,FRIGIDAIRE_PTD70GBSTWS_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DR5004WG,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DR5004WG,DR5004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DR5004WG,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DR5004WG, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DR5004WG Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model DR5004WG, White","Laundry Appliance, DR5004WG","FRIGIDAIRE®, Laundry Appliance, Model DR5004WG, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DR5004WG.jpg,,,,,,,,,FRIGIDAIRE_DR5004WG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DR7004BG,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DR7004BG,DR7004BG SQ Gas Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DR7004BG,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DR7004BG, Black, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DR7004BG Laundry Appliance Black,"FRIGIDAIRE®, Laundry Appliance, Model DR7004BG, Black","Laundry Appliance, DR7004BG","FRIGIDAIRE®, Laundry Appliance, Model DR7004BG, Black",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DR7004BG.jpg,,,,,,,,,FRIGIDAIRE_DR7004BG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DR7004WG,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DR7004WG,DR7004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DR7004WG,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DR7004WG, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DR7004WG Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model DR7004WG, White","Laundry Appliance, DR7004WG","FRIGIDAIRE®, Laundry Appliance, Model DR7004WG, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DR7004WG.jpg,,,,,,,,,FRIGIDAIRE_DR7004WG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DV2000WG,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DV2000WG,DV2000WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DV2000WG,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DV2000WG, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DV2000WG Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model DV2000WG, White","Laundry Appliance, DV2000WG","FRIGIDAIRE®, Laundry Appliance, Model DV2000WG, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DV2000WG.jpg,,,,,,,,,FRIGIDAIRE_DV2000WG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DC5004WG,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DC5004WG,DC5004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DC5004WG,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DC5004WG, White, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DC5004WG Laundry Appliance White,"FRIGIDAIRE®, Laundry Appliance, Model DC5004WG, White","Laundry Appliance, DC5004WG","FRIGIDAIRE®, Laundry Appliance, Model DC5004WG, White",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DC5004WG.jpg,,,,,,,,,FRIGIDAIRE_DC5004WG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.frigidaire.com/product/DC5004BG,,,,,,,Industrial Supplies,Equipment & Hardware,Laundry Appliance,,DC5004BG,DC5004BG SQ Gas Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),Electrolux Home Products Inc,FRIGIDAIRE®,,DC5004BG,,Laundry Appliance,"FRIGIDAIRE, Laundry Appliance, DC5004BG, Black, Industrial Grade",LAUNDRY APPLIANCE,FRIGIDAIRE® DC5004BG Laundry Appliance Black,"FRIGIDAIRE®, Laundry Appliance, Model DC5004BG, Black","Laundry Appliance, DC5004BG","FRIGIDAIRE®, Laundry Appliance, Model DC5004BG, Black",,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Appliance,Item Type,Laundry Appliance,,Finish Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRIGIDAIRE_DC5004BG.jpg,,,,,,,,,FRIGIDAIRE_DC5004BG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
